"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"MSpapappa","m6VR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1245,70,-49,43,-29
"MSpapappp","vpi2DR",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1245,-135,-49,43,-29
"MSpapp",NA,146,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,990,-135,-49,-12,-31
"MSpappa",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,557,990,-114,-49,-12,-31
"MSpappaa","mu_bod",279,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,557,990,216,-49,-12,-31
"MSpappap","mu_bod",279,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,557,990,-114,-49,-12,-31
"MSpappp",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpapppa",NA,263,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpapppaa","mu_bod",348,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpapppap","mu_bod",348,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpapppp",NA,263,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpappppa","mu_bod",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpappppp","mu_bod",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,729,1289,-135,-49,-12,87
"MSpp",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-239,-145,-49,-27,-35
"MSppa",NA,116,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-147,-145,-49,-22,-35
"MSppaa",NA,150,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-147,-145,-49,-22,-35
"MSppaaa",NA,190,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-90,-145,-49,-22,-35
"MSppaaaa",NA,238,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-74,4050,-49,-22,-35
"MSppaaaad","GLRR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-74,4050,-49,-22,-35
"MSppaaaav","GLRVR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-74,4050,-49,-22,-35
"MSppaaap","mu_bod",238,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-90,3357,-49,-22,-18
"MSppaap",NA,190,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-126,-145,-49,-22,-35
"MSppaapa","death",263,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-126,-145,-43,-22,-35
"MSppaapp","mu_int_R",263,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-126,-88,-36,-22,-35
"MSppap",NA,150,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-115,-145,-49,-22,-24
"MSppapa",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-80,-115,-145,-49,-22,-24
"MSppapaa",NA,238,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-60,-106,-145,-49,-22,-24
"MSppapaaa","ccAR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-60,-106,-145,-49,-22,-24
"MSppapaap","ccPR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-60,-106,-145,-49,-22,-24
"MSppapap","mu_bod",238,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-80,-115,-145,-49,-22,-24
"MSppapp",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-57,-115,-145,-49,-22,-24
"MSppappa","mu_bod",248,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,46,-115,-145,-49,63,-24
"MSppappp","mu_bod",248,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-57,-115,-145,-49,-22,-24
"MSppp",NA,116,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-223,-145,-49,-27,-35
"MSpppa",NA,150,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-88,-145,-49,-26,-35
"MSpppaa",NA,194,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-88,-145,-49,-26,-35
"MSpppaaa","death",261,0,0,0,0,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,329,-88,-145,-49,-26,-35
"MSpppaap","Z1",261,0,0,0,0,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-88,-145,-49,-26,-35
"MSpppap",NA,194,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-88,-145,-44,-26,-35
"MSpppapa","death",268,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-88,-53,-43,-26,-35
"MSpppapp","mu_bod",268,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-88,41,-44,-26,-35
"MSpppappa",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-88,41,-44,-26,-35
"MSpppappp",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-88,41,-44,-26,-35
"MSpppp",NA,150,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-119,-145,-49,-27,-35
"MSppppa",NA,200,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-115,-145,-45,-27,-35
"MSppppaa","mu_bod",261,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-115,-4,-45,-27,-35
"MSppppap","mu_bod",261,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,39,-115,-145,-45,-27,-6
"MSppppp",NA,200,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-119,-145,-49,-27,-35
"MSpppppa","mu_bod",266,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-119,-145,-49,-27,-35
"MSpppppp","mu_bod",266,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-119,-145,-49,-27,-35
"P",NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P0",NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,1,NA,NA,NA,21,0,NA,NA,-83,NA,NA,NA,NA,NA
"P1",NA,3,0,0,0,NA,0,0,0,NA,0,0,0,NA,6,1,6,NA,0,21,0,NA,-83,NA,-598,NA,NA,-50
"P2",NA,23,0,0,0,0,0,0,0,0,0,0,0,0,21,6,21,6,22,0,1,0,-83,NA,-598,-110,-129,-50
"P3",NA,49,0,0,0,0,0,0,0,0,0,0,0,0,22,21,22,21,21,22,0,1,-83,-198,-598,-110,-117,-50
"P4",NA,75,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,21,0,0,-83,-198,-582,-110,-70,-50
"Z2","Z2",142,0,0,0,0,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-301,-96,-47,-50
"Z3","Z3",142,0,0,0,0,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-198,-238,-106,-28,-50
